doc_id,sent_id,text,sent_text,before,after
bd44194cc3510d2b76197de6fe4f6a4457ebcecf4415ddb7fbc973c5,bd44194cc3510d2b76197de6fe4f6a4457ebcecf4415ddb7fbc973c5-9,"Hugo de Jonge heeft zich er overigens nog niet over uitgelaten , maar hij zal toch niet écht overwegen om nog een kabinetsperiode **minister** te zijn ?","Hugo de Jonge heeft zich er overigens nog niet over uitgelaten , maar hij zal toch niet écht overwegen om nog een kabinetsperiode **minister** te zijn ?","Nou , ik denk dat wij in de meesten van hen ook geen zin meer hebben , dus dat komt goed uit .",NA
bda7ccf90c394d73bce1c37781b5fbd80a658d57f5bee15f9af5d23e,bda7ccf90c394d73bce1c37781b5fbd80a658d57f5bee15f9af5d23e-3,"Maar wie , zoals jongerenpartij Lef , wil opvallen , moet tot hevigere middelen overgaan , weet **lijsttrekker** Daniël van Duijn .","Maar wie , zoals jongerenpartij Lef , wil opvallen , moet tot hevigere middelen overgaan , weet **lijsttrekker** Daniël van Duijn .",' Jongeren voegen verbeeldingskracht toe aan de politiek en houden het simpel .,De huidige Kamerleden maken alles onnodig complex .'
bdaa43d1b037c9e4aa7bb4bc84ee73422ab74299b8e2cc5a26006e82,bdaa43d1b037c9e4aa7bb4bc84ee73422ab74299b8e2cc5a26006e82-4,"Het gaat om Thierry **Baudet** , Freek Jansen en Gideon van Meijeren .","Het gaat om Thierry **Baudet** , Freek Jansen en Gideon van Meijeren .","Dat stelt het bestuur van de Kamer , het presidium , voor aan de rest van de Kamer .","Het verzoek van het presidium volgt na een onderzoek van de integriteitscommissie van de Kamer , dat vorige maand verscheen ."
bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe-5,"Henri **Bontenbal** te gast bij NOS , waar staan hij en zijn partij voor ?","Henri **Bontenbal** te gast bij NOS , waar staan hij en zijn partij voor ?",En er is een nieuwe site die partijprogramma's begrijpelijker maakt .,"Via Partijplein kun je standpunten lezen in een makkelijkere óf andere taal , waardoor de verkiezingen een stukje toegankelijker worden ."
be005a08fa76d946a391215293e332342b8768a97e91c6358302b431,be005a08fa76d946a391215293e332342b8768a97e91c6358302b431-1,", Waarom is NRC verbaasd over het succes van **Omtzigt** ?",", Waarom is NRC verbaasd over het succes van **Omtzigt** ?",NA,Dat is de kiezer juist zat :
be232e14b5dd5eb38ec1bae63de592e6a12296dec803d091caf63604,be232e14b5dd5eb38ec1bae63de592e6a12296dec803d091caf63604-16,"De tekorten bij partijen die de programma’s niet lieten doorrekenen , zoals **NSC** , BBB , SP en PvdD , zijn onduidelijk .","De tekorten bij partijen die de programma’s niet lieten doorrekenen , zoals **NSC** , BBB , SP en PvdD , zijn onduidelijk .",Zij komen allemaal precies uit op een tekort van 3% .,Het maximum van 2 %
be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38-5,In de dagelijkse podcast De Campagne Stemming staan Xander van der Wulp en Joost Vullings onder meer stil bij de verschillen tussen de SP en **GroenLinks/PvdA** .,In de dagelijkse podcast De Campagne Stemming staan Xander van der Wulp en Joost Vullings onder meer stil bij de verschillen tussen de SP en **GroenLinks/PvdA** .,"Sinds die tijd zijn de partijleider en zijn partij met regelmaat onderwerp van controverse , onder meer toen Baudet het coronabeleid met de Holocaust vergeleek en toen hij zei dat de wereld wordt geregeerd door reptielachtigen .",Ook zijn pro-Russische opstelling doet regelmatig de wenkbrauwen fronsen .
be7c54970c463a602f45d38729af4dfd234b03c2987b9ff12f456e88,be7c54970c463a602f45d38729af4dfd234b03c2987b9ff12f456e88-1,Geloof in **VVD** onbegrijpelijk,Geloof in **VVD** onbegrijpelijk,NA,Brief van de dag
be80402ee4c6775ebed47ec106574f86439650eafec0ddd2a092c05a,be80402ee4c6775ebed47ec106574f86439650eafec0ddd2a092c05a-8,"Frans **Timmermans** , de lijsttrekker van GroenLinks-PvdA , moest maandagochtend één van die 220 vragen bij volle bewustzijn beantwoorden , er werd hem een nogal persoonlijke voedselkeuze voorgelegd .","Frans **Timmermans** , de lijsttrekker van GroenLinks-PvdA , moest maandagochtend één van die 220 vragen bij volle bewustzijn beantwoorden , er werd hem een nogal persoonlijke voedselkeuze voorgelegd .",En de recidiverende kwestie die soms al opspeelt bij het krieken van de dag : wat eten we vanavond ?,"In het radioprogramma van Rob & Wijnand op 3FM mochten luisteraars hem een vraag stellen , en Daan uit IJsselstein wilde weten welke snack uit de friettent Timmermans zou zijn en waarom ."
be90e6f615e676f488dbec64917ef4c5409364e101ea019286b2481e,be90e6f615e676f488dbec64917ef4c5409364e101ea019286b2481e-1,**Oud-VVD-leider** Frits Bolkestein ( 90 ) mag sinds vorig jaar zomer geen financiële beslissingen meer nemen .,**Oud-VVD-leider** Frits Bolkestein ( 90 ) mag sinds vorig jaar zomer geen financiële beslissingen meer nemen .,NA,"Bolkestein werpt zich al jaren op als mentor van Sahla , die na haar veroordeling politicologie ging studeren en zich profileerde als ' deradicaliseringsdeskundige ' ."
bef392bda95a5258b99a6aaa9f602a727ad0a81061f89775c0a2886f,bef392bda95a5258b99a6aaa9f602a727ad0a81061f89775c0a2886f-27,"De bekendste Haaksberger politicus , **oud-VVD-Kamerlid** , werd speciaal ingevlogen om dit heikele onderwerp te begeleiden .","De bekendste Haaksberger politicus , **oud-VVD-Kamerlid** , werd speciaal ingevlogen om dit heikele onderwerp te begeleiden .","Han ten Broeke is erbij gaan zitten , nu er zo gestemd gaat worden .",Hij trachtte ervoor te zorgen dat alle raadsleden informatie kregen over bijvoorbeeld veiligheid bij boorlocaties en financiële en juridische garanties .
bf2ab55a4d13482720cf00dd3f6c7b33fdff178a4503b248ab864aeb,bf2ab55a4d13482720cf00dd3f6c7b33fdff178a4503b248ab864aeb-7,"Het gaat nog erger worden na de verkiezingen , tenminste als de **PVV** van Wilders deel gaat uitmaken van een zogenaamd centrumrechts kabinet met Omtzigt als de grote emmer water om het vuur te blussen .","Het gaat nog erger worden na de verkiezingen , tenminste als de **PVV** van Wilders deel gaat uitmaken van een zogenaamd centrumrechts kabinet met Omtzigt als de grote emmer water om het vuur te blussen .",Ik vergelijk dit met de situatie waarin we nu in politiek Nederland verkeren .,"Op zijn zachtst gezegd zal het zorgen voor een heel hete maaltijd , die we huilend moeten verorberen en met heel veel water doorslikken ."
bf563a40e563b79a1f71d9fea29d8e123d05a29adcd5bbee38ca6bb4,bf563a40e563b79a1f71d9fea29d8e123d05a29adcd5bbee38ca6bb4-2,Demissionair ministers Dijkgraaf ( **D66** ) en Mariëlle Paul ( VVD ) adviseren examenkandidaten van het vwo om een vervolgstudie te kiezen op het beroepsgerichte mbo/hbo .,Demissionair ministers Dijkgraaf ( **D66** ) en Mariëlle Paul ( VVD ) adviseren examenkandidaten van het vwo om een vervolgstudie te kiezen op het beroepsgerichte mbo/hbo .,Weerstand tegen mbo,"Het gaat dan om uitvoerende beroepen in de technische sector , zorg of onderwijs ."
bfc16ea88c7bc0451b5a6041d11c60e13c3730103e661eecc6ab0c08,bfc16ea88c7bc0451b5a6041d11c60e13c3730103e661eecc6ab0c08-2,"De angst is dat de traditioneel christelijke stem straks niet meer wordt gehoord als **CDA** , ChristenUnie en SGP samen nog geen 10 procent van de Kamerzetels overhouden .","De angst is dat de traditioneel christelijke stem straks niet meer wordt gehoord als **CDA** , ChristenUnie en SGP samen nog geen 10 procent van de Kamerzetels overhouden .",Het zijn allemaal onderwerpen waar CU en SGP fel tegen zijn .,Bikker hoopt het CDA nog mee te krijgen tegen de uitbreiding van de embryokweek .
c014ca7b76bfed658b61333dff3982a2e2c89df9e35347949e56361e,c014ca7b76bfed658b61333dff3982a2e2c89df9e35347949e56361e-5,Of in hem een toekomstig **Minister** voor Sport schuilt ?,Of in hem een toekomstig **Minister** voor Sport schuilt ?,"Als we vasthouden aan de macht van mensen die zijn opgegroeid met het cognitieve , komen we geen stap verder . ""","Dat Nederland geen volwaardige minister van Sport heeft , toont volgens Liefers aan dat sport niet serieus wordt genomen ."
c057c2754526922b09916a2d5b10eb61d6865f2c78ad86f422b399c5,c057c2754526922b09916a2d5b10eb61d6865f2c78ad86f422b399c5-2,**Lijsttrekker** Thierry Baudet van Forum voor Democratie is tijdens een campagnebijeenkomst in Groningen op zijn hoofd geslagen met een bierflesje .,**Lijsttrekker** Thierry Baudet van Forum voor Democratie is tijdens een campagnebijeenkomst in Groningen op zijn hoofd geslagen met een bierflesje .,Pieter Omtzigt noemt de aanval in een eerste reactie op X 'absoluut en volledig onacceptabel ' . ' Dit raakt de democratie hard .,We lijken niets geleerd te hebben van 2002 en Pim Fortuyn .'
c085600dcfabd32d43661e32709c193c95c72e7c375f98f97023589e,c085600dcfabd32d43661e32709c193c95c72e7c375f98f97023589e-3,Pieter **Omtzigt** ziet samenwerking met de VVD wel zitten .,Pieter **Omtzigt** ziet samenwerking met de VVD wel zitten .,Die ervaring klinkt blijkbaar door in de uitspraken die hij nu als lijsttrekker doet .,"Als een politicus voor de verkiezingen door laat schemeren open te staan voor een compromis dan wordt dat in de media uitgemeten als een draai , terwijl de politicus die na de verkiezingen een compromis sluit , het risico loopt beticht te worden van kiezersbedrog ."
c0beded9612bd3c4025442dd86ef939367916b97d9e8f04f65ea820f,c0beded9612bd3c4025442dd86ef939367916b97d9e8f04f65ea820f-33,**Wilders** gebruikte zijn verdediging van Israël ook als verweer tegen het verwijt dat rechts-nationalisten nazistisch zijn .,**Wilders** gebruikte zijn verdediging van Israël ook als verweer tegen het verwijt dat rechts-nationalisten nazistisch zijn .,""" Dat speelt zeker mee , maar het is meer dan dat .",Zo maakte hij zijn PVV politiek salonfähig .
c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-4,**Omtzigt** voelt nog steeds niets voor regeren met Wilders,**Omtzigt** voelt nog steeds niets voor regeren met Wilders,17:18,Schoonmaakactie besmeurde spandoeken BBB
c15713d4b9525903d0c5badd5a5ad5510fe4578b34c02eab896e59a0,c15713d4b9525903d0c5badd5a5ad5510fe4578b34c02eab896e59a0-31,"Demissionair **minister** Micky Adriaansens ( Economische Zaken , VVD ) vond versobering van de regeling „ zorgelijk” , omdat bedrijven dan moeilijker buitenlands personeel zouden kunnen aantrekken .","Demissionair **minister** Micky Adriaansens ( Economische Zaken , VVD ) vond versobering van de regeling „ zorgelijk” , omdat bedrijven dan moeilijker buitenlands personeel zouden kunnen aantrekken .","Als de Eerste Kamer ook akkoord gaat , wordt die regeling trapsgewijs afgebouwd .","Het belastingvoordeel is de afgelopen jaren al vaker teruggeschroefd , omdat het Rijk anders inkomsten zou mislopen ."
c16d854105992e188c2a280a643986b37f6621c333f07d0f12e7d424,c16d854105992e188c2a280a643986b37f6621c333f07d0f12e7d424-2,"Een voorstel van **SGP'er** Diederik van Dijk om de behandeling van de spreidingswet uit te stellen tot het aantreden van een nieuw kabinet , kreeg gisteren in de Eerste kamer geen meerderheid .","Een voorstel van **SGP'er** Diederik van Dijk om de behandeling van de spreidingswet uit te stellen tot het aantreden van een nieuw kabinet , kreeg gisteren in de Eerste kamer geen meerderheid .","De Eerste Kamer gaat door met de behandeling van de omstreden spreidingswet , die moet zorgen voor een eerlijke verdeling van de opvang van asielzoekers over het land .",De wet zal daar dus behandeld worden .
c16ee163df86d4ec88b967e0a6b84e59f2d7fdc039733f1306d0eebb,c16ee163df86d4ec88b967e0a6b84e59f2d7fdc039733f1306d0eebb-3,"Er is geen verkiezingsthema dat domineert , maar wel één **lijsttrekker** :","Er is geen verkiezingsthema dat domineert , maar wel één **lijsttrekker** :",inzendingen,Pieter Omtzigt .
c177becf6b37bf985430001a2ef6481df275dd32849845ce76c29d60,c177becf6b37bf985430001a2ef6481df275dd32849845ce76c29d60-3,"Hij heeft altijd gezegd dat zijn voorkeur ligt bij het zijn van **Kamerlid** , hè ?","Hij heeft altijd gezegd dat zijn voorkeur ligt bij het zijn van **Kamerlid** , hè ?",Oogjes .,"Mocht ie het trouwens doen , dan is hij er in ieder geval fysiek klaar voor ."
c177d02525ac25b89e74dfa53fb8388fc0ddfa49422e33d32d139ed7,c177d02525ac25b89e74dfa53fb8388fc0ddfa49422e33d32d139ed7-3,gesprek met **lijsttrekker**,gesprek met **lijsttrekker**,Hij wijst erop dat stembureaus publiek toegankelijk moeten zijn .,""" En als gevangenissen publiek toegankelijk zijn , komen er niet alleen maar mensen binnen , maar lopen er misschien ook wel mensen naar buiten ."
c1a62fec37ddedfabf7a3ba0d2a13d3e2d2066c952d225cddb7a8f7a,c1a62fec37ddedfabf7a3ba0d2a13d3e2d2066c952d225cddb7a8f7a-3,**Volt** geeft andere jonge partijen het goede voorbeeld .,**Volt** geeft andere jonge partijen het goede voorbeeld .,"Dat wordt dan nog wat , straks aan de formatietafel , waar toch iets verzonnen zal moeten worden .",En ook daarom is het zo jammer dat de kiezer nu moet gissen wat er gebeurt als andere relevante partijen als NSC en BBB daar mogen aanschuiven .
c1b87c246503dbe3130c260c1c3c3f7f195ea7d97fe3ea73f7545846,c1b87c246503dbe3130c260c1c3c3f7f195ea7d97fe3ea73f7545846-16,Eppo Bruins ( **CU** ) gebruikte het voor het eerst in de Tweede Kamer en het werd meteen het woord van het jaar .,Eppo Bruins ( **CU** ) gebruikte het voor het eerst in de Tweede Kamer en het werd meteen het woord van het jaar .,In 2018 werd het woord vliegschaamte in Nederland geïntroduceerd .,"Van Dale zat ermee in zijn maag , omdat samenstellingen met schaamte in het taalgebruik nog amper te vinden waren - 'op internet ontdekten we wel eetschaamte , leefschaamte en neukschaamte ' , riepen de samenstellers - maar dit woord zou het helemaal gaan maken ."
c1cca9625e7fa5b91e492643fb63106b0cab2dffde329fffd420ed11,c1cca9625e7fa5b91e492643fb63106b0cab2dffde329fffd420ed11-3,"Het woord ' ambitie ' valt vaak in de campagne , ' **GroenLinks-PvdA** heeft grotere ambities dan ooit ' .","Het woord ' ambitie ' valt vaak in de campagne , ' **GroenLinks-PvdA** heeft grotere ambities dan ooit ' .",Stel je technici ' on the ground ' voor .,Die Nederland wereldkampioen hebben gemaakt .
c1e484911687665b1deca662f28b87add770bc11e26767f06e260d6d,c1e484911687665b1deca662f28b87add770bc11e26767f06e260d6d-9,Onder het mom van het terugwinnen van nationale soevereiniteit zitten **PVV** en Forum voor Democratie in dat kamp .,Onder het mom van het terugwinnen van nationale soevereiniteit zitten **PVV** en Forum voor Democratie in dat kamp .,Dat zijn allereerst de partijen die van de EU af willen .,NA
c1fca2b6ef99bc7fc5363f690fa77101622876b0bd46994ba9632c8b,c1fca2b6ef99bc7fc5363f690fa77101622876b0bd46994ba9632c8b-1,**’D66** is niet langer de onderwijspartij’,**’D66** is niet langer de onderwijspartij’,NA,"Dat blijkt uit onderzoek van Teacher Tapp , een app die dagelijks peilingen doet naar de onderwijspraktijk ."
c249e7967af5369a9e0f5e128896c724e03be3c81446e2b5256f2faa,c249e7967af5369a9e0f5e128896c724e03be3c81446e2b5256f2faa-8,**GroenLinks** hun hele wereldbeeld baseren op één strijd :,**GroenLinks** hun hele wereldbeeld baseren op één strijd :,"Nu kun je je tegen ongerijmdheden verzetten , maar je krijgt toch niet veranderd dat mensen bij bijvoorbeeld","die tegen de éne grote vijand : het kolonialistische , seksistische , kapitalistische complex ."
c2810caf4aab7b69d1f46b80ed1de357454c1b0ee14b6da9674d2d2a,c2810caf4aab7b69d1f46b80ed1de357454c1b0ee14b6da9674d2d2a-1,"Wordt het tijd dat de **PVV** meeregeert , of moet Omtzigt Wilders blijven uitsluiten ?","Wordt het tijd dat de **PVV** meeregeert , of moet Omtzigt Wilders blijven uitsluiten ?",NA,"Kiezers , zoals Johan Derksen die bij Vandaag Inside meldde dat Wilders' punten hem ' tot nu toe wel bevallen ' , lijken er niet van op te kijken ."
c2810ebf36cec96b0cce022c8a60753bb7741a575d69adc494ee777e,c2810ebf36cec96b0cce022c8a60753bb7741a575d69adc494ee777e-1,"Dat ' voeden ' van **Timmermans** , waar jij over schrijft Niels , zette me aan het denken .","Dat ' voeden ' van **Timmermans** , waar jij over schrijft Niels , zette me aan het denken .",NA,Toch begrijp ik het beteuterde gevoel wat bij een gedeelte van de BBB-achterbanboeren heerst .
c2e8c02412f60d7d798c2df6b4609df51a4dfeb83f809302d588fd39,c2e8c02412f60d7d798c2df6b4609df51a4dfeb83f809302d588fd39-24,"Dat het Israëlbeleid een splijtzwam is op het departement , is niets nieuws , beaamt **Kamerlid** Sjoerd Sjoerdsma ( D66 ) , die van 2011 tot 2012 als diplomaat in Ramallah werkte .","Dat het Israëlbeleid een splijtzwam is op het departement , is niets nieuws , beaamt **Kamerlid** Sjoerd Sjoerdsma ( D66 ) , die van 2011 tot 2012 als diplomaat in Ramallah werkte .",Berlijn versnelde sinds 7 oktober de exportprocedures om sneller wapens naar Israël te sturen .,' Ik zag dagelijks de uitbreiding van de nederzettingen die ons tweestatenbeleid in gevaar brachten .
c302cc5a5bbd0c52c9bb4e0f378bba5ffdcab73b868c9a4f33bcce6f,c302cc5a5bbd0c52c9bb4e0f378bba5ffdcab73b868c9a4f33bcce6f-13,"En Frans **Timmermans** van GroenLinks-PvdA is in Heerenveen , waar hij in sporttermen nog wel grapt dat hij de laatste week de Femke Bol van de verkiezingen is , oftewel iemand met een snelle eindsprint .","En Frans **Timmermans** van GroenLinks-PvdA is in Heerenveen , waar hij in sporttermen nog wel grapt dat hij de laatste week de Femke Bol van de verkiezingen is , oftewel iemand met een snelle eindsprint .",Een groot aantal doet op hetzelfde moment mee aan het Debat van het Zuiden .,"En dus is er in de kleine zaal , waar op een bijzettafel de kampioensschalen van de eredivisie vrouwen en mannen glinsteren , ruimte voor sportwoordvoerders Michiel van Nispen ( SP ) en Mohammed Mohandis ( GL-PvdA ) ."
c34cfe0e56a9b677b6471622fe195fb2808bce01b6764783adda0b04,c34cfe0e56a9b677b6471622fe195fb2808bce01b6764783adda0b04-1,Lijsttrekkers **Omtzigt** en Timmermans niet aanwezig bij tweede RTL-debat,Lijsttrekkers **Omtzigt** en Timmermans niet aanwezig bij tweede RTL-debat,NA,"Omtzigt en Timmermans stonden afgelopen zondag al tegenover Yesilgöz , maar aan het debat van zondag doen meer lijsttrekkers mee ."
c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0-6,"Er komen 16 lijsttrekkers , alleen Pieter **Omtzigt** van Nieuw Sociaal Contract komt niet .","Er komen 16 lijsttrekkers , alleen Pieter **Omtzigt** van Nieuw Sociaal Contract komt niet .",Nieuwsuur,@Nieuwsuur
c399b38d54f9d94014c0eb852194250b3defad7a4e66cd35c5a667db,c399b38d54f9d94014c0eb852194250b3defad7a4e66cd35c5a667db-2,"Dit is hoe **VVD** , D66 , PvdA-GL en CDA hun plannen willen betalen","Dit is hoe **VVD** , D66 , PvdA-GL en CDA hun plannen willen betalen","Wel bevriest de VVD de huren , waardoor huurders in een sociale huurwoning niet meer huur gaan betalen .",Het eigen risico blijft ook gelijk .
c3d1e653661e7f78f18971aa8bfa424afdad6ea9baa742f2c7c310c9,c3d1e653661e7f78f18971aa8bfa424afdad6ea9baa742f2c7c310c9-5,"Daar probeerde een 76-jarige inwoner uit de West-Brabantse gemeente niet alleen in te rijden op de jonge **VVD-bestuurder** ( 32 ) , hij riep tevens ' diverse dreigementen en beledigingen naar de burgemeester , daarbij ook afkeurend verwijzend naar diens geaardheid ' , verklaart de politie , die de verdachte heeft aangehouden .","Daar probeerde een 76-jarige inwoner uit de West-Brabantse gemeente niet alleen in te rijden op de jonge **VVD-bestuurder** ( 32 ) , hij riep tevens ' diverse dreigementen en beledigingen naar de burgemeester , daarbij ook afkeurend verwijzend naar diens geaardheid ' , verklaart de politie , die de verdachte heeft aangehouden .","' Het maakt me strijdbaar , we moeten hier een grens trekken ' , zegt burgemeester Boy Scholtze van Drimmelen dinsdag over het incident op het parkeerterrein van het gemeentehuis .","' Ik ga niet herhalen wat hij riep , maar het was dermate grof dat het discriminerend was ' , aldus Scholtze ."
c3ebcfc18977715b44bbb18fe24107c984bd1d01fb2105441521ea0e,c3ebcfc18977715b44bbb18fe24107c984bd1d01fb2105441521ea0e-9,Dit is dus de **VVD** .,Dit is dus de **VVD** .,"Bri Wiener , West-Terschelling",NA
c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad-5,**PVV** en FvD grootste bij scholieren en studenten mbo,**PVV** en FvD grootste bij scholieren en studenten mbo,"Daarna is zijn beveiliging fors opgeschroefd , zei de Forum-leider .","Hoe dit dan toch kon gebeuren , is niet duidelijk ."
c421c6a39736eb2efff888502ba29ba7b4222325e1f075eec5a88ee1,c421c6a39736eb2efff888502ba29ba7b4222325e1f075eec5a88ee1-5,**Lijsttrekker** Lilian Marijnissen is te gast .,**Lijsttrekker** Lilian Marijnissen is te gast .,Vanavond staat de hele uitzending in het teken van de SP : wat heeft de partij bereikt en waar staat de partij nu ?,Kijk hier alle vorige interviews terug .
c44e22c22016a8b3290dc7a5fc40b348b51470027879d6be03bad7b7,c44e22c22016a8b3290dc7a5fc40b348b51470027879d6be03bad7b7-19,"' Bij mij komt de tabakslobby er niet in ' , stelde **CDA-Kamerlid** Anne Kuik ferm .","' Bij mij komt de tabakslobby er niet in ' , stelde **CDA-Kamerlid** Anne Kuik ferm .","Want trekt de politiek echt alles uit de kast om jongeren te behoeden voor hart- en longziekten , hersenschade , acute nicotinevergiftiging ?","Het is goed dat Rutger Castricum het vapen onder jongeren op zijn gebruikelijke , weinig diplomatieke wijze aan de orde stelt ."
c4629759540affee3a1f4e5781e09a6d849db9d5ed32178c705b3944,c4629759540affee3a1f4e5781e09a6d849db9d5ed32178c705b3944-11,na de moord op Van Gogh zouden er ook aanslagen worden gepleegd op de politici Ayaan Hirsi Ali en Geert **Wilders** .,na de moord op Van Gogh zouden er ook aanslagen worden gepleegd op de politici Ayaan Hirsi Ali en Geert **Wilders** .,Ik kreeg een urgent ambtsbericht van de AIVD :,De bedreiging leek afkomstig van de groep rond Mohammed B. : jonge radicale moslims die later de Hofstadgroep werden genoemd .
c473ce71c75628e1e813c7d69cb1501bfddfacda606a0c239c7be0d8,c473ce71c75628e1e813c7d69cb1501bfddfacda606a0c239c7be0d8-28,Raf Daenen is oud-wethouder ( **PvdA** ) in Oirschot en oud-leraar maatschappelijke ontwikkeling .,Raf Daenen is oud-wethouder ( **PvdA** ) in Oirschot en oud-leraar maatschappelijke ontwikkeling .,Dat zou zeker tot andere conclusies en daarmee tot een koerswijziging leiden .,"Zorg , energie of openbaar vervoer ."
c4d5de43f9dae021c4a13f23b7c2137a68f4bfaf0b6557fe5a65ad72,c4d5de43f9dae021c4a13f23b7c2137a68f4bfaf0b6557fe5a65ad72-40,"' **Dassen** wil meer EU , Baudet juist een nexit ' ( AD 10-11 ) .","' **Dassen** wil meer EU , Baudet juist een nexit ' ( AD 10-11 ) .","Consumenten twijfelen over de aanschaf van zowel zonnepanelen als elektrische auto's , zo konden we deze week in het AD lezen .",Laurens Dassen is groot voorstander van een Verenigde Staten van Europa .
c5853b86c191f82418d4deb71b33376b3232696fdde792889c915418,c5853b86c191f82418d4deb71b33376b3232696fdde792889c915418-11,""" We zien vooral bij kiezers met een niet-Europese migratieachtergrond die Denk of **NSC** willen gaan stemmen dat zij discriminatie ervaren en vinden dat hun belangen niet behartigd worden . """,""" We zien vooral bij kiezers met een niet-Europese migratieachtergrond die Denk of **NSC** willen gaan stemmen dat zij discriminatie ervaren en vinden dat hun belangen niet behartigd worden . ""","In het onderzoek is specifiek gevraagd naar het thema discriminatie , omdat het onderwerp veel leeft onder kiezers van onder andere Denk en Bij1 .",Kiezers met een migratieachtergrond die van plan zijn op VVD of D66 te gaan stemmen ervaren wel voldoende vertegenwoordiging .
c5b770417fa21a236623e4b0cea837d52492473544437ccf1cf5c6d1,c5b770417fa21a236623e4b0cea837d52492473544437ccf1cf5c6d1-3,Chris **Stoffer** ( SGP ) beantwoordt kijkersvragen op YouTube,Chris **Stoffer** ( SGP ) beantwoordt kijkersvragen op YouTube,"Dat geldt ook voor de suggestie van de SGP om de doodstraf weer in te voeren , zoals Chris Stoffer vanmorgen in het NOS Radio 1 Journaal toelichtte .",Denk gaat volgens advocaten te ver bij het voorstel voor een verplichting van chemische castratie voor pedoseksuelen .
c5c6a33c6a82153b890222ef148463ff7e1c5bb65af97c0feaaf9b5c,c5c6a33c6a82153b890222ef148463ff7e1c5bb65af97c0feaaf9b5c-20,**Omtzigt** van Nieuw Sociaal Contract was er niet bij .,**Omtzigt** van Nieuw Sociaal Contract was er niet bij .,De groep Nederlanders die gisteren de grens overstak van Gaza naar Egypte komt vanmiddag in Nederland aan .,Volgens NOS-verslaggever Xander van der Wulp was vooral de confrontatie tussen VVD-leider Yesilgöz en PVV-leider Wilders bij het thema migratie opvallend .
c6239c3282f3c24c4e55481051408470f090b1e2266884a05f26a9ac,c6239c3282f3c24c4e55481051408470f090b1e2266884a05f26a9ac-1,**Omtzigt**,**Omtzigt**,NA,"Volgens NSC-lijsttrekker Pieter Omtzigt behoort een centrumrechts kabinet - met daarin VVD , NSC , BBB , CDA , SGP , Ja21 - na de verkiezingen ' tot de mogelijkheden ' ."
c6361b3b1c35b09df74fe775d7aed45a2d0558206032e5cb2d47c144,c6361b3b1c35b09df74fe775d7aed45a2d0558206032e5cb2d47c144-2,"In de Peilingwijzer is de **PVV** de voorbije week gestegen naar 22 tot 28 Kamerzetels , terwijl NSC juist wegzakt naar 19 tot 25 .","In de Peilingwijzer is de **PVV** de voorbije week gestegen naar 22 tot 28 Kamerzetels , terwijl NSC juist wegzakt naar 19 tot 25 .",De afgelopen maanden haalde deze afsplitsing van Forum voor Democratie meestal geen zetels bij zowel I&O Research als Ipsos .,"Omdat dat nu beide bureaus wel het geval is , is BVNL opgenomen in de Peilingwijzer ."
c636e01d9bf7c7c2f99dce1e173ead7f8df87de66022a0d7846f6be7,c636e01d9bf7c7c2f99dce1e173ead7f8df87de66022a0d7846f6be7-2,"Nadat Nederland bij eerdere trainingspotjes een neofascistische webshop en een agrarisch marketingbureau tot grootste partij had gekozen , is nu Nieuw Sociaal Contract ( **NSC** ) favoriet bij de Tweede Kamerverkiezingen .","Nadat Nederland bij eerdere trainingspotjes een neofascistische webshop en een agrarisch marketingbureau tot grootste partij had gekozen , is nu Nieuw Sociaal Contract ( **NSC** ) favoriet bij de Tweede Kamerverkiezingen .","Dat zou een kans moeten zijn voor tegenstanders , maar die leveren niet , uit angst voor de publiekslieveling .","Omtzigt domineert , bepaalt de agenda en zet zijn opponenten met retorisch catenaccio vast op het terrein waar hij zich oppermachtig weet : regels en procedures , en vooral de totstandkoming daarvan ."
c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4,c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4-2,**PVV-leider** Wilders ziet ' gamechanger ' na peiling De Hond,**PVV-leider** Wilders ziet ' gamechanger ' na peiling De Hond,Met grote interesse kijken ze uit naar de peilingen van de grote bureaus die begin volgende week met een nieuwe tussenstand komen .,"De NOS hanteert altijd de Peilingwijzer , met een gewogen gemiddelde van de peilingen van I&O Research en Ipsos/Eenvandaag . Maurice de Hond werkt met Peil.nl niet mee aan deze Peilingwijzer."
